yelp_id,yelp_poi_name,review_count,categories,rating,poi_distance,poi_latitude,poi_longitude,bike_station_id
S3h8uhI3wK2Fn4e9gw9bfA,Shoreditch Grind,118,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,579,51.5258391235513,-0.0879659656067133,17080ae3ef6c19fbe59e8e5c17d31d9b
Sf1u7eCFmf9E9B0agS1yXw,Cafe Du Marche,49,"[{'alias': 'french', 'title': 'French'}]",4.5,476,51.5206234,-0.1007171,17080ae3ef6c19fbe59e8e5c17d31d9b
2sI8YwsBmI3hO6Kl1PuWLg,J+A Café,73,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,421,51.5230293273926,-0.101019002497196,17080ae3ef6c19fbe59e8e5c17d31d9b
HmOrOohddgdHLdLueTlNqQ,Pham Sushi,40,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,127,51.5233,-0.093295,17080ae3ef6c19fbe59e8e5c17d31d9b
SCdYgnZUaaQiCAUnfRxlsg,Happiness Forgets,111,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,1060,51.52770282863,-0.0816464424133301,17080ae3ef6c19fbe59e8e5c17d31d9b
-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,374,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,1277,51.5143449,-0.107315,17080ae3ef6c19fbe59e8e5c17d31d9b
gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,67,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,999,51.5184387,-0.1074239,17080ae3ef6c19fbe59e8e5c17d31d9b
tWqe8jJBRf-TjqwQAn1Xfw,The Jugged Hare,71,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.0,363,51.520789,-0.090935,17080ae3ef6c19fbe59e8e5c17d31d9b
rb3DTjC5mhEnjy-ay0AYUw,The Dovetail,71,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'belgian', 'title': 'Belgian'}]",4.0,622,51.5232408423047,-0.103924836781924,17080ae3ef6c19fbe59e8e5c17d31d9b
3JWtDO-41MPJ-IM6a-jVmA,Old Fountain,46,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,609,51.527072,-0.089101,17080ae3ef6c19fbe59e8e5c17d31d9b
QL093hRyaf1jbInePxabVA,Fix Coffee,43,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,126,51.523381117478,-0.093239775660327,17080ae3ef6c19fbe59e8e5c17d31d9b
4-XTDzMijxlATEnCQMvOJQ,Jerusalem Tavern,62,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,648,51.521759651743,-0.10411592018887,17080ae3ef6c19fbe59e8e5c17d31d9b
mc1KLbA1Sy4kUTKo0ZEeRQ,Dishoom,633,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,430,51.513087,-0.139767,99e37e228edaf5187aa917de66113607
zJNI06Y2zZQFh9OBSFCdgQ,Sketch,941,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,334,51.5127614699071,-0.14159163911048,99e37e228edaf5187aa917de66113607
e5jPAqpCcIAsTtasUN5h2g,The Wolseley,607,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'british', 'title': 'British'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,315,51.507617,-0.141012,99e37e228edaf5187aa917de66113607
IBV7BsXnv2gX68nWUARhjw,Mother Mash,504,"[{'alias': 'british', 'title': 'British'}]",4.0,434,51.512935,-0.139414,99e37e228edaf5187aa917de66113607
qhbCUUn1CM27dvTPUwvAUA,Flat Iron,447,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,428,51.51212,-0.1384008,99e37e228edaf5187aa917de66113607
AMfqUC9oYC0xc55MaXbvAA,NOPI,281,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,388,51.511617,-0.1385226,99e37e228edaf5187aa917de66113607
4VqbGRaYQJakPe2K6jKhOQ,Hyde Park,402,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,926,51.5039538036569,-0.152711774741523,99e37e228edaf5187aa917de66113607
Vaq49W0ubGjuIc4h5_qQ0w,The Mayfair Chippy,376,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,769,51.5131345,-0.1533961,99e37e228edaf5187aa917de66113607
otUz0bAJLkorJkMgEjRErA,Burger & Lobster,243,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,364,51.5069919134923,-0.145631313738818,99e37e228edaf5187aa917de66113607
GSbQscE52ZfK43ykA6vLbg,Fortnum and Mason: Diamond Jubilee Tea Salon,294,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'british', 'title': 'British'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,388,51.5087069889729,-0.138279327972609,99e37e228edaf5187aa917de66113607
xEl4Oi1lfAa5g17Z5UsHNQ,Gymkhana,166,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,216,51.50842,-0.1416607,99e37e228edaf5187aa917de66113607
sYwBQ7mJYhB35nn-_SZstQ,Yauatcha,518,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,711,51.5137076071076,-0.135128831605189,99e37e228edaf5187aa917de66113607
LOfW8J-1Tac-7aM04luJrg,Gelupo,213,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,699,51.5115509033203,-0.133706003427505,99e37e228edaf5187aa917de66113607
zdyKTWY6jDasd6Q8BEJdAw,Honest Burgers Meard St - Soho,301,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,827,51.5134184063764,-0.132883885733008,99e37e228edaf5187aa917de66113607
DnBY9gukSdy42EoJtBhdaQ,Tibits,165,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,299,51.511302947998,-0.139624997973442,99e37e228edaf5187aa917de66113607
N7VEVrHgwcm4-Aj4neD79g,Hawksmoor,162,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,508,51.5097072807539,-0.136161326657445,99e37e228edaf5187aa917de66113607
LSvWWKNJi4-gaaRDU-VVYA,Golden Union Fish Bar,315,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,722,51.5153383,-0.1376925,99e37e228edaf5187aa917de66113607
tYynO1nOy1GKxMV3jkxbmw,The Breakfast Club,551,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,769,51.514733,-0.135406,99e37e228edaf5187aa917de66113607
bXo_3uLhacyeGJ0iF743PQ,Mildreds,302,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,593,51.5130233764648,-0.136484995484352,99e37e228edaf5187aa917de66113607
SuOm8qiv8MPAqj71PBI9bg,Shoryu Ramen,394,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,690,51.508494856125,-0.13381448629492,99e37e228edaf5187aa917de66113607
Vaq49W0ubGjuIc4h5_qQ0w,The Mayfair Chippy,376,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,833,51.5131345,-0.1533961,de39548e3080840044daaa7b1e053c59
odnKjwTrgHDlgw0l43eKFA,The Golden Hind,262,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,384,51.5180015563965,-0.151026993989944,de39548e3080840044daaa7b1e053c59
hF7L2L1pcPqNrE0js9xMDw,The Wallace Collection,118,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,369,51.5174316756205,-0.153022552114862,de39548e3080840044daaa7b1e053c59
JSXnB6RipjQdQOXoh9IGgA,The Regent's Park,211,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,859,51.5282902069734,-0.155611038208008,de39548e3080840044daaa7b1e053c59
skSR93eUT6KuFnDI4ksxUw,The Rajdoot,104,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,87,51.5205999,-0.153431,de39548e3080840044daaa7b1e053c59
CnxqwrH8M7QDzR2G2_taLw,Il Blandford's,79,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,78,51.520315,-0.155747,de39548e3080840044daaa7b1e053c59
RFyH1Qiv06LYHrwqzLkVXg,Roti Chai,310,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,666,51.5146226,-0.1557135,de39548e3080840044daaa7b1e053c59
cV9dn2Db9xzd4YnnEmMLnQ,Le Relais de Venise L'Entrecôte,195,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,363,51.518264,-0.151117,de39548e3080840044daaa7b1e053c59
6tXkeZlisxTtdUsjDaTqaw,Chiltern Firehouse,166,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}, {'alias': 'british', 'title': 'British'}]",4.0,208,51.5187121017659,-0.154846859653053,de39548e3080840044daaa7b1e053c59
bJiVADMSTEKj0MjqiLrOPA,The Grazing Goat Marylebone,270,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'british', 'title': 'British'}]",4.0,628,51.515378341447,-0.15823586449841,de39548e3080840044daaa7b1e053c59
annFT8pEr7pjqCfQXKY9dw,Madame Tussaud's,323,"[{'alias': 'museums', 'title': 'Museums'}]",3.5,257,51.522895,-0.154968,de39548e3080840044daaa7b1e053c59
Y775ayDb-qviW7Ys_uzxEQ,Patty & Bun,197,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,603,51.515786,-0.150785,de39548e3080840044daaa7b1e053c59
q-OOWNDtWue-ALqtnL2iDQ,Trishna,103,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,280,51.518294,-0.153047,de39548e3080840044daaa7b1e053c59
-hxvERPtfzzRMtEL-R661w,La Fromagerie,100,"[{'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,190,51.5198559022117,-0.152211421569433,de39548e3080840044daaa7b1e053c59
zJNI06Y2zZQFh9OBSFCdgQ,Sketch,941,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,1256,51.5127614699071,-0.14159163911048,de39548e3080840044daaa7b1e053c59
mvds37L7mCurGn3rGPM8ag,Kaffeine,181,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,1019,51.51848,-0.14037,de39548e3080840044daaa7b1e053c59
y8xX3BDj1bf7-wc4Q9Atvg,The Monocle Cafe,71,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,197,51.5188109085709,-0.154666668198166,de39548e3080840044daaa7b1e053c59
78YWTO9mTmA7WHOl5JmksQ,Purl,71,"[{'alias': 'lounges', 'title': 'Lounges'}]",4.0,236,51.518505,-0.154465,de39548e3080840044daaa7b1e053c59
C9pe5ristvyYnaGH8A8Urw,Fishworks,57,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,177,51.5201578,-0.1520129,de39548e3080840044daaa7b1e053c59
1QzmZlxN3LRhBYYbCqjD-g,Zayna,101,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,669,51.514952,-0.158385,de39548e3080840044daaa7b1e053c59
vlq4D26p_143Tj21OF-iMA,Dishoom,577,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,183,51.5245310066818,-0.076594190862934,75acd596908674204f6b8933c4d3d746
CrQcYS4nWWdXmSD1pxf_KA,Beigel Bake,489,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.0,520,51.524391,-0.071726,75acd596908674204f6b8933c4d3d746
68gc1BAE1IT_zZghFafw0Q,Ozone Coffee,193,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,514,51.524683689256,-0.086674106560876,75acd596908674204f6b8933c4d3d746
hOLFwKg4-0FsCleJ4yoCXw,Duck & Waffle,827,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",4.0,935,51.516178,-0.08094,75acd596908674204f6b8933c4d3d746
DI9SUiuxlf1WjkTu_jJSbg,Hawksmoor Spitalfields,177,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'british', 'title': 'British'}]",4.5,450,51.5211502,-0.075657,75acd596908674204f6b8933c4d3d746
qF2RobL-4k6IYnS6hpqEyA,Poppies,374,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,594,51.5202629,-0.074075,75acd596908674204f6b8933c4d3d746
vCF8ut7OZcfA4hEmhngfSQ,Andina,148,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,147,51.5243208695971,-0.077134990126122,75acd596908674204f6b8933c4d3d746
emdb4ELhKKQXpJ0lIOdg0w,Nightjar,186,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,626,51.5265350341797,-0.0877109989523888,75acd596908674204f6b8933c4d3d746
iDneZRtqN6dimKmcNQjVZA,The Clove Club,110,"[{'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,280,51.5270489,-0.0791196,75acd596908674204f6b8933c4d3d746
vvE5E6WcPkK6ZB3Ivkqiqg,Flat Iron,51,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,99,51.5247221,-0.0804249,75acd596908674204f6b8933c4d3d746
SCdYgnZUaaQiCAUnfRxlsg,Happiness Forgets,111,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,390,51.52770282863,-0.0816464424133301,75acd596908674204f6b8933c4d3d746
-ylzTrYtRJUJa2BuAInoyQ,Friends of Ours,96,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,594,51.5291189,-0.0836995,75acd596908674204f6b8933c4d3d746
ZLPQlA8pLRvNQ1kDCVHmVQ,Pizza East,245,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,194,51.5240601,-0.0770451,75acd596908674204f6b8933c4d3d746
t4IGyZgC1aNM9XUvkD5L_g,Callooh Callay,139,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,201,51.5263047,-0.0801422,75acd596908674204f6b8933c4d3d746
ao-yAAnj8D_D9WI7qgLOow,The Breakfast Club,212,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,302,51.5269878207578,-0.0811266326024151,75acd596908674204f6b8933c4d3d746
m3vdBGC0X94sG_5pglDcjQ,St. John Bread & Wine,139,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,637,51.5196695,-0.074299,75acd596908674204f6b8933c4d3d746
XPrf1WmmdQ3hyjCExAjrIA,Lounge Bohemia,68,"[{'alias': 'lounges', 'title': 'Lounges'}]",4.5,196,51.5229139449655,-0.0780906239161028,75acd596908674204f6b8933c4d3d746
ap7T8Dwc7_s7KwQDktpB9Q,Dinerama,60,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,147,51.52326,-0.07931,75acd596908674204f6b8933c4d3d746
UMJxTGTSShg2u1FFwZBWAQ,The Book Club,121,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,163,51.5245401,-0.0815927,75acd596908674204f6b8933c4d3d746
klZzSaDOWWX4M4wJI07K6g,BrewDog Shoreditch,97,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,438,51.524392008967,-0.0729131698608398,75acd596908674204f6b8933c4d3d746
P_QEyHeYPJ3yA8Fh8YOZtA,Abbey Road,73,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]",4.5,688,51.5318340399451,-0.177088706607037,769aad3f52773505bb81888baf8becad
1E_88HzzIqclLmmfRU3cww,Seashell of Lisson Grove,129,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,606,51.5226478,-0.1657017,769aad3f52773505bb81888baf8becad
DXMoezQ1WxA-lzvSNPg6Og,D1 Coffee,22,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,336,51.5248684,-0.1763357,769aad3f52773505bb81888baf8becad
je97zHcsRbKm5Ji10JtNSA,Dinings,67,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,900,51.519827,-0.164761,769aad3f52773505bb81888baf8becad
08OnUftxGa4co_Mc_gbsew,Satay House,84,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,999,51.517626,-0.169519,769aad3f52773505bb81888baf8becad
FypPh_46MQ6nqunRXkPOAw,Laville Café,41,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}]",4.0,394,51.5245752,-0.176988,769aad3f52773505bb81888baf8becad
za-KLljMB6yelgi2idCQPg,Beany Green,43,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,910,51.519873314712,-0.180045690126235,769aad3f52773505bb81888baf8becad
6zdVc_noXqjJLIohpSyIbw,Crocker's Folly,17,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",4.5,191,51.525735598316,-0.174713730812073,769aad3f52773505bb81888baf8becad
ez0oHafQP_AiLVvbSpB6qA,Patogh,79,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,1028,51.5178187,-0.166203,769aad3f52773505bb81888baf8becad
YjEPXyCHNCvhG2oI2n0-Bw,Little Venice,23,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,398,51.524213,-0.17668,769aad3f52773505bb81888baf8becad
9LCrWImBEOfptUFtID4StA,Micky's Fish Bar & Kebab Restaurant,21,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,625,51.5208615,-0.1711024,769aad3f52773505bb81888baf8becad
BuFA-nSzJxJcG1ZWEj4AYw,Pearl Liang,85,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,1012,51.5192622106976,-0.181188583374023,769aad3f52773505bb81888baf8becad
Btuwwtgx7ka5GvuiXwi3OA,Zonzo Restaurant,42,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,600,51.5210800170898,-0.171183004975319,769aad3f52773505bb81888baf8becad
OHul9fimgElPU2Jvo5GQPQ,Nambu Tei,34,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,1058,51.5226969,-0.158014,769aad3f52773505bb81888baf8becad
rbOlPHMUVrXP0kPsfK_nKQ,Two Point,44,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,1091,51.519670258743,-0.16076945876885,769aad3f52773505bb81888baf8becad
917hVPo2F-AZ2R-2uDwJeA,The Warrington Hotel,75,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,758,51.5272581650888,-0.183075398850623,769aad3f52773505bb81888baf8becad
9uUmh1D6xJD0G5bBSc-WFw,The Larrik,41,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,989,51.518801591678,-0.16487160987353,769aad3f52773505bb81888baf8becad
DjtRKLvEcP1ZkaFk0gDCeA,The Sherlock Holmes Museum,115,"[{'alias': 'museums', 'title': 'Museums'}]",3.0,993,51.5238260911003,-0.158456665674078,769aad3f52773505bb81888baf8becad
Lye2GET5R4RgimxwWh0eLA,Phoenix Palace,73,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.5,1016,51.5224525062645,-0.158978228464046,769aad3f52773505bb81888baf8becad
kLQ3raWgyAsrrRA7JkREdw,Akash Tandoori,12,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,349,51.524401,-0.176095,769aad3f52773505bb81888baf8becad
oK_SLmmAVQg3meguh7LrIA,Dishoom,2215,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,365,51.512447030091,-0.1269579217873,3d6462a5765901813cd2ce67cfc4d4b4
ElxBJGffVB-jV1kMCG9PbQ,The National Gallery,491,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.5,252,51.508929,-0.128302,3d6462a5765901813cd2ce67cfc4d4b4
KGfryNuNH5mqYddLll9QCw,Gordon's Wine Bar,431,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,193,51.5079411426091,-0.123381614685059,3d6462a5765901813cd2ce67cfc4d4b4
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,986,51.518298,-0.126026,3d6462a5765901813cd2ce67cfc4d4b4
vzJaHABdXQ154saZvQHzPg,Flat Iron,213,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,158,51.5108326561998,-0.124100585093387,3d6462a5765901813cd2ce67cfc4d4b4
0B-ag3J18TatG9H9EQohGg,Hawksmoor Seven Dials,372,"[{'alias': 'british', 'title': 'British'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,453,51.5134998914001,-0.12567396291297,3d6462a5765901813cd2ce67cfc4d4b4
NPAkaFjtmDC8IKC60u5PAw,Coca Cola London Eye,1065,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,766,51.503364,-0.11957,3d6462a5765901813cd2ce67cfc4d4b4
lMVdwKmsxLgqczUXXfgqGg,Punjab Restaurant,584,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,620,51.514992,-0.12596,3d6462a5765901813cd2ce67cfc4d4b4
N3k9B1iF7irRV5BlqcItNQ,Big Ben,465,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,965,51.5007803427897,-0.124601009192702,3d6462a5765901813cd2ce67cfc4d4b4
pdFiFtol9YI__9ROOXUIYA,Lanzhou Noodle Bar,380,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,310,51.511502,-0.127805,3d6462a5765901813cd2ce67cfc4d4b4
Opa8XUwUghxbGFafvubV6A,Monmouth Coffee,323,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,564,51.5143539,-0.1269168,3d6462a5765901813cd2ce67cfc4d4b4
xvr5aSeoJg5ZAJM4FG99xg,Barrafina,72,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.5,74,51.5093806,-0.1258185,3d6462a5765901813cd2ce67cfc4d4b4
7T93JNX8M2PbZ6yWNfM8tw,Wahaca,295,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,96,51.5103409,-0.1245423,3d6462a5765901813cd2ce67cfc4d4b4
1i-iUdP2GKs10_lduricuQ,The Harp,147,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,85,51.5096642,-0.1259343,3d6462a5765901813cd2ce67cfc4d4b4
FaK_Q_G0QBLKpy2HmvArPQ,Trafalgar Square,222,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,275,51.5080623456836,-0.128039743891597,3d6462a5765901813cd2ce67cfc4d4b4
3AqrHgpIbcMXj0q-p_oPzg,Homeslice Neal's Yard,256,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,565,51.5144380966574,-0.126426543278564,3d6462a5765901813cd2ce67cfc4d4b4
zdyKTWY6jDasd6Q8BEJdAw,Honest Burgers Meard St - Soho,301,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,714,51.5134184063764,-0.132883885733008,3d6462a5765901813cd2ce67cfc4d4b4
mn9JQh5w5I9YGXqHn0PbfQ,Rules,221,"[{'alias': 'british', 'title': 'British'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,185,51.5108207,-0.1232501,3d6462a5765901813cd2ce67cfc4d4b4
D8T1NJ982wZPiItnxp2AKA,The Palomar Restaurant,120,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,582,51.5111632,-0.1327159,3d6462a5765901813cd2ce67cfc4d4b4
LOfW8J-1Tac-7aM04luJrg,Gelupo,213,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,661,51.5115509033203,-0.133706003427505,3d6462a5765901813cd2ce67cfc4d4b4
-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,374,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,413,51.5143449,-0.107315,93cd71b7afe01549d24d77a3615b8643
mvs07Hrm2YrwObqDubABFg,St. Paul's Cathedral,313,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'churches', 'title': 'Churches'}]",4.5,792,51.5137180425786,-0.0994492651268561,93cd71b7afe01549d24d77a3615b8643
P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,312,"[{'alias': 'british', 'title': 'British'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,570,51.520481,-0.101486,93cd71b7afe01549d24d77a3615b8643
gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,67,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,101,51.5184387,-0.1074239,93cd71b7afe01549d24d77a3615b8643
